id,jib,name
31175,4507174020002,DUGA S.Z.M.F.D.
31176,4507175690001,DADO TR VL. KUCKOVIC DARIO PRIJEDOR
31177,4507176230004,MITANA SOTD RADOJEVIĆ RADMILA
31178,4507176580005,CECA STR KOMIS. ŠLJEPICA SVJETLANA
31179,4507177120008,KOBAC-GRADNJA SZD DOBOJ
31180,4507178950004,ELITNI NOKTI NINA SZR VL.TOMIĆ NIKOLINA TESLIĆ
31181,4507179840008,TIP-TOP GUMI ZANATSKO-TRGOVINSKA RADNJA
31182,4507180770005,TIANO PUR BIFE KE▯IN SA▯A
31183,4507180850009,LJUBAV I MODA STR
31184,4507181070007,TROYA SUR RADOVANOVIĆ BORISLAV
31185,4507181660009,LINUX TAKSI PREVOZ
31186,4507182470009,DULE STR MILEŠIĆ ZDRAVKA
31187,4507182800009,NOVI DOM SZMFR VL.MILOVANOVIC JASENKO BIJELJINA
31188,4507184840008,MALTEX SUZGF VL. RISTIC I ALEKSIC
31189,4507184920001,LA FELICITA BIFE PUR TRN
31190,4507185060006,MESNICA LUKIĆ STR LUKIĆ VLADIMIR
31191,4507185650008,ZITO SZTR VL.COLIC DRAGANA B LUKA
31192,4507186890002,MANCHESTER SUR PIVNICA VLASNIK TOPIĆ DUŠICA ČELINAC
31193,4507187190004,ALO ALO SUR RENOVICA RAJKO
31194,4507187510009,BELLA SAMOSTALNA RADNJA KOZMETIČKI STUDIO VL RADMILA PETKOVIĆ - BIJELJINA
31195,4507188160001,ZOKA STR RODIĆ VESELINA
31196,4507188320009,ROSTOLJNICA FONTANAVL.MIHAJLOVIC KATICA
31197,4507189480000,MILMA SZR
31198,4507190060006,GRADINA KAFE BAR VLASNIK RAILIĆ SUZANA NOVI GRAD
31199,4507190570004,3M SAMOSTALNA USLUŽNO TRGOVINSKA RADNJA
31200,4507190730001,TREND SZR SREBRENICA VL. AVRAMOVIĆ DRAGANA
31201,4507191540001,AS ZANATSKA BRAVAR.RAD.STOJANOVIĆ DRAGAN
31202,4507191620005,GODFATHER VIDEO KLUB VL.ĆURČIĆ ZORAN
31203,4507191890002,MOKRA BRACA SUR BIFE VL JOLOVIC DRAGANA FOCA
31204,4507192270008,FILIP TR DUKA BOJANA
31205,4507192430005,DEJO KAFE BAR VUKOTIĆ RADMILA
31206,4507192510009,SZ TR MESNICA BILJANA
31207,4507192860000,MM SAMOSTALNA UGOSTITELJSKA RADNJA
31208,4507195290000,MICA STR
31209,4507196690001,FILA SZTR KNJIZARA VL. FILIPOVĆ I JOVO
31210,4507197070007,FEED-M ZR VUKOSAVLJE VL.MESIC FAHRO
31211,4507197820006,NACA STR VL. PRASTALO DANICA B.LUKA
31212,4507198040004,D2 STR VL DOBRILA NEŠIC
31213,4507198470009,SUR ROBIN FOOD VL. SUVAJAC NEBOJSA- SRBAC
31214,4507199360002,TERMOMONTAŽA SD KOVAČEVIĆ VASO
31215,4507199440006,SZTMR GRICKO 1
31216,4507201280003,JAVNI PREVOZ STVARI ELSAN PUČIĆ
31217,4507201360007,PIRAMIDA SZTR VLASNIK VASIĆ SLOBODAN MRKONJIĆ GRAD
31218,4507202410008,STENA ZRA
31219,4507202680005,JABUKA DRAGSTOR VLASNIK VASILJEVIĆ SLAVICA ŠAMAC
31220,4507202920006,"STR MJEŠOVITE ROBE ""OSA"""
31221,4507203570009,IN STYLE NAMJESTAJ PR VL PECANAC ALEKSANDAR LAKTASI
31222,4507203810000,MY HOUSE SAMOSTALNA USLUŽNO TRGOVINSKA RADNJA VLASNIK KONJEVODA LANA BANJA LUKA
31223,4507204380009,MF PROJEKT T.R.
31224,4507204890007,PERON TR TOMANIĆ SLAĐANA
31225,4507205510003,DISKONT HEINEKEN PREDUZETNI▯KA TRGOVINSKA RADNJA VLASNIK SKENDERIJA STEVO KOBATOVCI LAKTA▯I
31226,4507205600002,"SUR SPECIJAL. RIBLJI RESTORAN""ŠKRINJA"",VL. MARKOVIĆ RADOMIR"
31227,4507207050000,"SUR GOK 1 BRATUNAC, VL. ŠINIKOVIĆ NEMANJA"
31228,4507207990002,"ZRD,,RATKOVIĆ,,"
31229,4507209340005,STR 007 SOKOLAC
31230,4507209420009,USLUGA SAMOSTALNA TRGOVINSKA RADNJA
31231,4507209690006,DAVID SUR BAR VL. DOBRILOVIC PREDRAG SOKOLAC
31232,4507210600002,KOLOR KRSTIĆ SOD KRSTIĆ BUDIMIR
31233,4507211320003,MARK PRODAVNICA VLASNIK ▯ENADIJA VOISLAV KOZARSKA DUBICA
31234,4507211670004,"SZR KLESARSKA RADNJA ""GRANIT BROD"""
31235,4507214340005,VIŠNJA STR
31236,4507215070001,DAN I NOC SPR VL.MILICA STOJISIC
31237,4507215400001,"SUR KAFE SLASTIČARNA ""OZREN"""
31238,4507216040009,PARTNERI SAMOST ZANATSKA MOLERSKO- FASADERSKA RADNJA VL DRAGAN VUKOVIĆ - AMAJLIJE
31239,4507216980001,GRIČ SAMARICA MELIĆ ELVIS
31240,4507217520004,AMD KOLOR ZPD VL TOMIC ZORAN TRNOVICA ZVORNIK
31241,4507217790001,EMI-MEC STR VL MLADEN JANKOVIC B LUKA
31242,4507217950009,GRADINA M SAMOSTALNA TRGOVINSKA RADNJA VL MARIĆ NEBOJŠA ČAJNIČE
31243,4507218680005,SLATKIŠ POSLASTIČARNICA VL. UZELAC VESNA
31244,4507219140004,KLESARSKA RADNJA VL. DEDIĆ ZIJAD
31245,4507220660003,SUR SIDRO VL. GRANULA MILANKA
31246,4507222100005,NATURA VITA SZTR VL MILINA DJUROVIC
31247,4507224220008,TRGOVAČKA RADNJA JANJOŠ BR 6
31248,4507224570009,UGOSTITELJSKA RADNJA DIZEL DRAGASEVAC
31249,4507225030008,"ZUR KAFE BAR ""TAL"""
31250,4507225620000,BILJANA TR
31251,4507226190009,A GROUP BH SOD
31252,4507226350006,TIMES-3 SAMOSTALNA UGOSTITELJSKA RADNJA KAFE BAR VL ALEKSANDAR SAVIĆ- BIJELJINA
31253,4507226510003,PIKASO SUR SUBAŠIĆ ZORAN
31254,4507228210007,FAST FOOD SMS SUR
31255,4507229290004,501 UR-KAFE BAR VUJANIĆ NATAŠA
31256,4507229610009,"SUR KAFE BAR ""REMI"" TESLIC"
31257,4507231270002,CENTAR ZTR-MESARA
31258,4507231430000,AS SUR
31259,4507231600002,ELEKTRO-KOLOR S.T.R. MRKONJI_ GRAD
31260,4507232160006,BOBAN AUTO OTPAD MATIJAŠEVIĆ BOBAN
31261,4507232670004,SUTZR KUPOLA
31262,4507232830001,SZR PALMA B.LUKA VL.ČUČAK SANJA
31263,4507233720005,FAST FOOD KOZARA VL IZAIRI ISMAIL GRADISKA
31264,4507234370008,SZR FRIZERSKI SALON ''TANJA'' VL. ĐURIĆ STOJANKA
31265,4507235180008,ENERGY BEAUTY CENTAR SZR BUNDALO MIROSLAV
31266,4507235770000,SEKA KAFE GRIL VL.BOŽIĆ BILJANA
31267,4507236580000,ROSTILJNICA DUGA PUR VL NINKOVIC SNJEZANA LAKTASI
31268,4507237120002,TATIC TAXI PREVOZ VL. BRANO TATIC MODRICA
31269,4507238360007,STR PILE
31270,4507238950009,POLJOPRIVREDNA DJELATNOST VL.T.SIMEUNOVIĆ IST.N.SARAJEVO
31271,4507239170007,MEDUS SR BJELAJAC SLAVIŠA
31272,4507239680005,CASH TRGOVINSKA RADNJA FIKRET HALILOVIC SP PRNJAVOR
31273,4507240850003,IN PRODUCTION PREDUZ. RADNJA ZA MARKET. PRODUK. VL. SAVIC Z.
31274,4507241150005,SIGMA SZKR
31275,4507241310002,STELLA STR VL.RADMILA M.
31276,4507241400001,GRIL SLAVIŠA SAMOSTALNA UGOSTITELJSKA RADNJA ĐUKIĆ STOJANKA
31277,4507242800003,AZURO BIFE PUR TRN
31278,4507245140004,ITD SZPR BOJANIĆ ŽARKO
31279,4507245730006,MIKI TR ZELJAJA BRANKA
31280,4507246110001,GV UR EKSPRES RESTORAN RADOVIĆ GORDAN
31281,4507249300006,"V I V STR , TESLIĆ VLASNIK ĐURIĆ VINKA"
31282,4507249480004,MILOŠ STR SAVANOVIĆ RADOVAN
31283,4507249640001,IVA SZTR CVJECARA VL MARTINOVIC ANITA TESLIC
31284,4507250810000,UGRENOVIĆ DOM ZA STARA LICA UGRENOVIĆ MIRKO
31285,4507251030008,AMAZON KAFANA VLASNIK STUPAR DRAGAN KNEŽICA KOZARSKA DUBICA
31286,4507251890007,BRAVARIJA ČATAK ZANATSKE USLUGE VLASNIK ČATAK HAKIJA GRADIŠKA
31287,4507252430000,SUR GRIL TADIC
31288,4507252860004,SAMOSTALNI POLJOPRIVREDNI PROIZVODJAC VISEGRAD
31289,4507253750008,MACCIATO SUR GRAORAC GORAN
31290,4507254050000,SOMBRERO SUR VILOTIĆ VLADIMIR
31291,4507254480004,ZTR JAVOR VL DAMJANAC VELIMIR
31292,4507254990002,STR STRGAČINKA
31293,4507255020007,SUR ISKOPI KLJECANIN GORNJI STRPCI
31294,4507255370008,STR RX AUTODIJELOVI
31295,4507255530005,▯IKEC SUR KAFE BAR VL.GRABOVAC GABRIJELA TESLI▯
31296,4507256260001,KAFE BAR LIPA VL.SAMARDZIC VELIBOR
31297,4507257150005,TETAK SUR RADOVIĆ RADENKO
31298,4507257230009,TRON SUR VL.JOVIČIĆ DRAŽENKO
31299,4507258390000,TROKADERO SUR KAFE BAR
31300,4507258590000,SAMOSTALNA UGOSTITELJSKA RADNJA KAFE BAR TROKADERO VL. VUJIĆ SRĐAN BIJELJINA
31301,4507258710004,MAJA OBJEKAT BRZE HRANE FAST FOOD VLASNIK JOVANOVIĆ MARIJANA KOZARSKA DUBICA
31302,4507258800003,SUR LIBERO VL. GLUHOVIĆ MLADEN
31303,4507259790001,"SUR KAFANA ""OBRIĆ"" SOČKOVAC BB"
31304,4507259950009,"PRODAVNICA ""JANJOŠ"" VL. AJDARIĆ ALEKSANDAR"
31305,4507260020007,PEKARA TOMIC ZTR VL.TOMIC VELIMIR OSMACI
31306,4507260290004,DM SUR BIFE VL MILISIC DANILO
31307,4507260530005,SUR CAFE BAR EX RIO 09 PRNJAVOR
31308,4507260880006,BUMBAR KAFE BAR TRBOJEVIĆ BORISLAVA
31309,4507261180008,SR SMILE CENTAR B.LUKA VL. MIŠIĆ RADOJKA
31310,4507261930007,3 MS SUR VL.MILEKIC ZORA B LUKA
31311,4507262070001,STR AL-TA B.LUKA VL. NENADOVIĆ TATJANA
31312,4507263120002,SAN SUR KAFE BAR VL.DJURASINOVIC ALEKSANDAR
31313,4507263470003,POPRZEN KNJIGOVODSTVENI BIRO VL. POPRZEN RADA
31314,4507264520004,NATAŠA TR ŠEVIĆ NATAŠA
31315,4507264870005,AUTO PRAONA URBAN WASH PRIJEDOR
31316,4507265500007,ZAKIĆ SAMOSTALNA ZANATSKA RADNJA PEKARA VL MILAN TRIVKOVIĆ - DVOROVI
31317,4507265760009,J D DIZAJN ZANATSKO PREDUZETNICKA DJELATNOST PRIJEDOR
31318,4507265920006,KLIMA SHOP STR VL. LAMADZEMA AJLA
31319,4507266220008,STR KASTEL
31320,4507266490005,SPD ZDRAVLJE
31321,4507266650002,GOLD KAFE BAR MERDANOVIĆ JASMINA
31322,4507267460002,DEEP SUR CAFFE BAR DERVENTA
31323,4507267540006,ZEPPELIN SUR BANJA LUKA
31324,4507267620000,KLUB CUNAMI SUR MALIDŽA DRAGAN
31325,4507268430000,"SZRCIGLANA,,NAPREDAK,,"
31326,4507270330004,KOLEGIJUM SUR
31327,4507274160006,VANILLA BAR SUR VL.SASA BRKIC B.LUKA
31328,4507275130003,ELDORADO SUR JOŠIĆ IGOR
31329,4507276370008,EVROPA SAMOST ZANAT PEKARSKA RADNJA PEKARA VL ALEKSANDRA PAVLOVIĆ - BIJELJINA
31330,4507276960000,SUR RESTORAN METROPOL
31331,4507277690006,TR IMPULS
31332,4507277850003,LANA STR VL DARKO PEULIC BANJA LUKA
31333,4507278150005,SREĆKO STR
31334,4507280050000,SUR CIAO BANJA LUKA
31335,4507280300006,M&G SZR MATOVIĆ JELENKO
31336,4507280560008,MODENA TRGOVAČKA RADNJA VLASNIK GARIĆ DUŠKO PRIJEDOR
31337,4507281450001,INTER CAFFE SAMOSTALNA UGOSTITELJSKA RADNJA VLASNIK KAJKUT DANIJEL BANAJ LUKA
31338,4507284390000,LEO SAMOSTALNA UGOSTITELJSKA RADNJA VLASNIK TOMA▯ MILKICA BANJA LUKA
31339,4507284800003,TINA STR T C TROPIK CENTAR LOK 9 VL LAKIĆ BOŽICA
31340,4507285100005,PIONIR STR PALE
31341,4507286410008,STR TANI SOKOLAC
31342,4507286680005,TARA SZR ILIĆ ZORAN
31343,4507287140004,TFY STR
31344,4507288460002,NATA▯A STR DTAGSTOR KASAGI▯ GORAN
31345,4507288540006,SZTKR SAVICA LINE POVELIC
31346,4507290520004,LA SORBONNE
31347,4507292730006,BAR KAFE SAMOST UGOSTITELJSKA RADNJA KAFE BAR VL SVJETLAN VUJADINOVIĆ - BIJELJINA
31348,4507292900009,PLATA SAMOSTALNA UGOSTITELJSKA RADNJA
31349,4507294860004,"JANJOS ELEKTRO,, ELEKTO USLUGE K.DUBICA"
31350,4507295080002,MML STR PRODAVNICA VL ALEKSANDAR ŠIŠKOVIĆ TREBINJE
31351,4507296560008,JAVNI PREVOZ-BOJIĆ MIODRAG
31352,4507297880006,"SAMOSTALNA TRGOVINSKA RADNJA ""KONEX"", VL. ZARIĆ BOŽO"
31353,4507298180008,SUR PEČENJARA GURMAN-S-E
31354,4507298340005,BOZICA STR
31355,4507300000004,INTERFOB CONSULTING SR
31356,4507300420003,JAVNI PREVOZ VLASNIK JARIĆ MILE MRKONJIĆ GRAD
31357,4507300850008,KRUNA UR KAFE POSLASTICARNICA VL BUCALO MILAN PRIJEDOR
31358,4507301070006,SEKULIĆ STR SEKULIĆ MILAN
31359,4507301150000,NEST SUR VL.JOVIC GORAN B LUKA
31360,4507301230003,DIMKOM COMPANY SOD
31361,4507301310007,NIN STR PRŽULJ BILJANA
31362,4507302710009,RESTORAN SUNCE SUR
31363,4507302800008,NADA SZFR
31364,4507302980006,"""PIVNICA"" SUR, VL.ZORICA DURSUN TRNOVO"
31365,4507306970005,PROGRESS TR VL FEJZO KARIĆ KARAKAJ ZVORNIK
31366,4507307510008,MMMI SAMOSTALNA TRGOVINSKA RADNJA
31367,4507309210001,LIBERTI KAFE BAR VL.VEZMAR MILENA
31368,4507309720000,"KAFFE BAR""MARKONI 3"""
31369,4507309990007,VANJA FRIZERSKO-KOZMETICKI SALON
31370,4507310570003,PEKARA VRBAS
31371,4507310810004,GRADSKA BAŠTA SAMOSTALNA UGOSTITELJSKA RADNJA
31372,4507311460007,STELLA ROSA STZR KUTIĆ MAJA
31373,4507312270007,ROŠTILJNICA SUR GOGA VL. SAMAC GORDANA ST. DUB. Č
31374,4507312430004,"STR OTKUPNA STANICA "" JAGLAC"" PALE"
31375,4507312510008,KAFE-BAR LJETNA BAŠTA UNAVL.MAJKIĆDRAGICA
31376,4507313080007,MAGIČNO NEBO U.R.R
31377,4507313670009,"SUR PIZZERIA ""ITALIA UNO""-RADNJA BR.2,VL. MIRČIĆ DRAGOMIR"
31378,4507313830006,PRINCE ELITE ZANATSKO TRGOVAČKA RADNJA VLASNIK TODOROVIĆ MILANA PRIJEDOR
31379,4507314130008,HIDROMONT VODOINST RADNJA
31380,4507314720000,KAFE BAR UNION GRADISKA VL STIJAKOVIC ZINAJDA
31381,4507314990007,JOLE ROŠTILJNICA VRANEŠEVIĆ JOVO
31382,4507315020001,SZR PULITO BIJELJINA
31383,4507315610003,M DISKOTEKA
31384,4507316770004,AKVA SUR KAFE RESTORAN VIDAKOVIĆ RADA
31385,4507317150000,SUR GOSTIONICA PAJIC
31386,4507317310007,MATICNJAK KALINOVIK
31387,4507317740001,BAMBINO SUR BAKMAZ JELENA
31388,4507318630005,TINA STR
31389,4507319280008,DIONIS UR KAFE BAR VL VAJAGIC DALIBOR PRIJEDOR
31390,4507319360001,PUF-PUF SR VL. MARJANA DESPENIC B.LUKA
31391,4507320450006,DRESS CODE-MISIC MARGARETA SP BANJA LUKA
31392,4507322150000,STUR BOLDY VL. BOŽIĆ SAŠA
31393,4507323800008,STR DANA VL BUBIC STAMENKA
31394,4507323980006,KECAN ZPD ROVOKOPAC VL KECAN DRAGOSLAV PRIJEDOR
31395,4507324870000,MCLUB SUR DABIĆ MIROSLAV
31396,4507325090008,DŽINO NO1 SUR KAFE BAR DŽINIĆ ARMIN
31397,4507325760003,"SZR PILANA KNEŽEVIĆ, KNEŽEVO, VL.KNEŽEVIĆ SAŠA"
31398,4507327030002,BOB ROCK SUR BAJROVIĆ SUAD
31399,4507327200005,CERAGEM SAMOSTALNA ZANATSKO USLUŽNA RADNJA VLASNIK GAVRANOVIĆ MIRA NOVI GRAD
31400,4507327970005,ZLATA SUR
31401,4507328190003,TWINS SUR VL.TRIKIC DAVID B LUKA
31402,4507330090008,LOVE ZR FRIZESKI SALON VL ANTONIC SANJA PRIJEDOR
31403,4507331220002,"""THE PEAK"" SUR-KAFE BAR VLASNIK SAŠA PAVLOVIĆ"
31404,4507332030002,DJOGA STR LJUBINJE VL DJOGIC DRAGAN
31405,4507333510008,SUR 22 KARANOVAC
31406,4507333780005,3M TRGOVACKA RADNJA VL SAJAK MILKICA PRIJEDOR
31407,4507333860009,KING SAMOSTLNA UGOSTITELJSKA RADNJA KAFE BAR VLASNIK LATINOVIĆ SVETLANA DERVENTA
31408,4507334080007,VERT SUR VL.VASOJEVIC ALEKSANDAR B LUKA
31409,4507335480009,TROYA CONTINENTAL SUR RADOVANOVIĆ BORISLAV
31410,4507337180002,"P.P.T.R. PEKARA ""TRI-PEK"" SLATINA"
31411,4507337260006,LIONS UGOSTITELJSKA RADNJA-KAFE PICERIJA VL VUJADIN LUKIĆ - ZVORNIK
31412,4507340480009,AQUARIUS KAFE BAR STRIKA ZDRAVKA
31413,4507340560002,"PEKARA ""SUNCOKRET"" VL.AJDARIĆ A."
31414,4507341370002,SUR - CAFFE BAR UNDERGROUND VL TOPALOVIĆ OLIVER
31415,4507341450006,DALIJA SZTR
31416,4507342420003,SOBA SUR KAFE BAR VLASNIK BAROŠ ZORAN DERVENTA
31417,4507343070006,GALERIJA SUR VL.SMILJANA COLIC B LUKA
31418,4507345360001,KUKURIKU S.T.U.R. ISTOCNA ILIDZA
31419,4507345520009,STR BEHIJA VL. OMEROVIĆ BAJRO
31420,4507345790006,SUR KAFE BAR LOVAC NASEOBINA LI▯NJA
31421,4507346330009,DARKO TR KNEŽEVIĆ DARKO
31422,4507347140009,PCELICA SZTR
31423,4507347650007,ASES STR VL.DEMIROVICSILVANA
31424,4507349270007,KLASIK ZANATSKA STOLARSKA RADNJA VL MILAKOVIC BRANKO PRIJEDOR
31425,4507350790000,SKY SUR DISKOTEKA
31426,4507350790006,SKY SUR DISKOTEKA
31427,4507351330009,APOTEKA ▯UR▯EVAK ▯URLI▯ BOBAN
31428,4507351500001,STR CHERRY
31429,4507352060005,KAFE BAR ANASTASIJA NOVI GRAD
31430,4507352220002,GORDANA SOD VL TODOROVIC GORDANA BLUKA
31431,4507352650007,"MESARA ""MIHAJLOVIĆ"" ZTR"
31432,4507353200005,DM SUR KAFE BAR VLASNIK SUBOTIC SLADJANA
31433,4507353380003,TR MILE SAMAC
31434,4507353460007,LADY DI KAFE BAR SUR PRNJAVOR
31435,4507353890001,TRGOVINSKA RADNJA-KOMISION D-MARINA
31436,4507355080007,XTREME UGOSTITELJSKA RADNJA INTERNET KAFE VL.PETROVIC SINISA
31437,4507355320008,ART CAFFE VL LJUBOMIR LACKANOVIC
31438,4507355670009,SUR-BISTRO IZVOR PLIVE ŠIPOVO
31439,4507356640006,SUR INTERNET KAFE VL. DJUKIC ZAKLINA SRBAC
31440,4507356720000,CITY FAST FOOD KARAN DRAGICA
31441,4507356720018,CITY 2 KAFE BAR VLASNIK KARAN DRAGICA KOZARSKA DUBICA
31442,4507357020001,UR KAFE POSLASTICARNA GIOTTO
31443,4507357450006,"SZR AUTO SALON ""BREZA"""
31444,4507358000004,SKY-LINE SZD
31445,4507359070006,PEKABESKO SZR DENDA MILANKA
31446,4507359740001,LION PLAST STR VL.MAZIC RAMIZA B LUKA
31447,4507359820005,DJORDJE PP VL. SASA RUNJO BANJA LUKA
31448,4507360320008,KOD GARE SUR RISTANOVIĆ DIJANA
31449,4507360750002,EXIT SUR KAFE BAR VL TRIVUNOVIĆ SANDRA BANJA LUKA
31450,4507361130008,VALIS UR KAFE BAR VL JOVANOVIC MILOS PILICA ZVORNIK
31451,4507363420003,AUTOPRAONA KNEZ SZR KNEŽEVIĆ ŽELJKO
31452,4507364230003,MOJITO BAR SUR
31453,4507364740001,PUR MILANA VL.SPASOJEVIĆ GORAN GLAMOČANI LAKTAŠI
31454,4507367680000,DUVAN T.R.
31455,4507367840007,BOBA S.Z.T.R. CVJECARA I.SARAJEVO
31456,4507368810004,MODA TRGOVINSKA RADNJA
31457,4507369620004,INDEX SUR KAFE BAR MAKSIMOVIĆ DANIJELA
31458,4507370630005,SUR ROSTILJNICA STARI GRAD PRNJAVOR
31459,4507371520009,NIJ MU▯KI I ▯ENSKI FRIZERSKI SALON VL ▯UKA PETROVI▯ - ZVORNIK
31460,4507372680000,100 SUR KAFE BAR VLASNIK KEREZOVIĆ SLAVICA KOTOR VAROŠ
31461,4507375860009,STADION SUR
31462,4507378370002,MAESTRO CAFFE SLASTICARNA S.U.R. I.SARAJEVO
31463,4507378610003,MOBI KLINIKA SR MIRKOVIĆ DALIBOR
31464,4507378700002,UNIVERZIJALAC SAMOSTALNA ZANATSKA USLUŽNA RADNJA VLASNIK IMŠIROVIĆ KEMAL NOVI GRAD
31465,4507379770004,EURO SHOP SZTR VL SLAVISA MOLJEVIC
31466,4507379850008,TAKSI PREVOZ ▯LJUKA BO▯O
31467,4507380940002,POPAJ CN SUR CEVABDZINICA VL.PLJEVALJCIC N. ROGATICA
31468,4507381590005,NINA M STR MALEŠEVIĆ NEDELJKA
31469,4507382720000,GAZELA SUR
31470,4507383370002,PCELICA STR VL.MIJIC SLOBODANKA B.LUKA
31471,4507384180002,ROSTILJNICA TANJA I ZOKA GRADISKA VL. MARTIC ZORICA
31472,4507385230003,CYBER WORLD INTERNET KLUB GRADISKA
31473,4507385820005,
31474,4507386630005,SARGAN STR VL DIJANA BOGDANOVIC B. LUKA
31475,4507387280008,VIVA DRAGSTOR SOJAK MARTINA
31476,4507388090008,MARINER SUR REGOJEVIĆ MLADENKO
31477,4507388410002,VIKTORIA STR
31478,4507389900003,SOFIJA SR ĐUKIĆ SNJEŽANA
31479,4507390310007,ELLE STR SABLJIĆ BORJANA
31480,4507392100000,LOGOPRINT SZ FIRMOPISACKA RADNJA BIJELJINA
31481,4507392360001,KEKER SUR VL NEMANJA GRUBISIC B. LUKA
31482,4507393330009,SEZAM IDEJA PTR VL RADUKIC MARINA LAKTASI
31483,4507393500001,MARKET MM KRAGULJ JOVAN
31484,4507393500010,MM 2 MARKET VLASNIK KRAGULJ JOVAN GRADIŠKA
31485,4507393840007,DANKA STR VL.PRASTALO DANKA B LUKA
31486,4507394570003,JOX SOD BANJA LUKA
31487,4507394900003,NEVERLEND ST-UR
31488,4507395380003,MINI MARKET KREJIC PTR VL KREJIC LJUBO LAKTASI
31489,4507395970005,KUM SUR KONOBA SORAK MIODRAG
31490,4507396510008,DAVID SZTR KNEŽEVIĆ SANELA
31491,4507397240004,BIG-BEN STR VL.DRAGICEVIC TOMISLAV B LUKA
31492,4507397590005,"STR ""UNAMAT"", VL. ČOLIĆ MILKA"
31493,4507400130002,DIJAMANT 2 STR VLASNIK POPOVI_ ▯IVKA GRADIĹˇKA
31494,4507401880005,N01 SUR KLISARA SNEŽANA
31495,4507402180007,CORSO UGOSTITELJSKA RADNJA KAFE BAR VLASNIK BAJRIĆ KASIM PRIJEDOR
31496,4507402340004,4 WD UR VOKIĆ ZORAN
31497,4507402770009,KAJAK CAFFE CASINO SUR VL.BRKIC DARIO B LUKA
31498,4507402850002,ABSINTH BAR SAMOSTALNA UGOSTITELJSKA RADNJA VL VELIBOR ĐURIĆ
31499,4507403230008,SZR FRIZERSKI SALON ESTETICA
31500,4507403660002,KRUNA SAMOSTALNA ZANATSKA TRGOVINSKA RADNJA VLASNIK SITNIČIĆ DRAGANA GRADIŠKA
31501,4507404550006,GOLF AUTO SKOLA
31502,4507404800002,MAX SUR KAFE BAR VLASNIK MU▯INOVI▯ MUHAREM MA▯INO BRDO PRNJAVOR
31503,4507405010005,SUR ROSTILJNICA ELITE PRNJAVOR
31504,4507405440000,1974 FOČA STR PEJOVIĆ IVANA
31505,4507407570008,"""LAZAR"" SAMOSTALNA TRGOVINSKA RADNJA,VL. UBIPARIPOVIĆ VITO"
31506,4507407650001,CD SHOP-VENECIJA STR BANJALUKA
31507,4507408030007,PAJDO SZTR NOVI GRAD
31508,4507408200000,EUROPA SZTR PEKARA VL.RUNJEVAC TOŠO
31509,4507408460001,SUR AMADEUS VL. VUKAJLOVIĆ VESKO
31510,4507408890006,ARES SUR KAFE BAR VL JASAREVIC ADEM
31511,4507409190008,ELECTRONIC SZUTR VL LUBURA SINI▯A
31512,4507409350005,AUTO SKOLA VOLAN PRNJAVOR
31513,4507409940007,VIN SZD BUKVIĆ NENAD
31514,4507410280002,CLUB 09 DISKO BAR BABIĆ NENAD
31515,4507410360006,ZR ELEMONT
31516,4507411170006,MIA STR KECMAN IGOR
31517,4507411680004,ZELJO STUR POTOCANI
31518,4507411920005,BIG BULL GRADISKA
31519,4507413460001,VUKOVIC SINISA JAVNI PREVOZ LICA PRIJEDOR
31520,4507413890006,G S KAFE BAR VLASNIK SAMARDŽIJA SNJEŽANA VRIOCI KOZARSKA DUBICA
31521,4507413970000,TZUNAMI PLUS SUR SIMIĆ MLADEN
31522,4507415080001,BMD PPUTR VELIKO BLASKO
31523,4507415910004,BILJA STR KOMLJENOVIĆ ČEDOMIR
31524,4507417530004,ATENA ROSTILJNICA VL.Z.ZGONJANIN KOZ.DUBICA
31525,4507417610008,SUR NOĆNI BOR MONACO
31526,4507418420008,MERAK S.U.R. ISTOCNO SARAJEVO
31527,4507418690005,IVA STR LAZIĆ MLADEN
31528,4507420160005,HARIZMA STR ŠUĆUR SANJA
31529,4507420750007,STR LJILJANA VL. BOGICEVIC LJILJANA
31530,4507421130002,MOTO SERVIS DL VLASNIK LAKOBRIJA DEJAN KOZARSKA DUBICA
31531,4507421480003,PRINCE ELIT 2 PEKOTEKA UGOSTITELJSKA RADNJA VL TODOROVIC MILANA PRIJEDOR
31532,4507421990001,
31533,4507422020006,BJELOVUK SZR GRADISKA
31534,4507422290003,ANĐELA TRGOVACKA RADNJA
31535,4507422880005,HELENA SAMOSTALNA ZANATSKA RADNJA FRIZERSKI SALON VL. ZORICA MIĆEVIĆ
31536,4507422960009,COCTEIL BAR SUR STANIŠEV BORIS
31537,4507428650001,HAPPY PLANET PUR KAFE BAR ĐUROVIĆ BRANKA
31538,4507428900008,GAVRILOVIC STR
31539,4507429890006,"SUR KAFE BAR""GEĐŽO"""
31540,4507430800002,"SUR VENDELA, VL. KOLJANIĆ DRAGAN"
31541,4507431360006,"SAM.PRIV.""STAMPFL-M""-VL.ŽIVANIĆ MIROSLAV"
31542,4507431950008,D&Z SAMOSTALNA TRGOVAČKA RADNJA VLASNIK BRKIĆ ZORAN NOVA TOPOLA
31543,4507432920005,FASAD-EX PD GAJIĆ DAVOR
31544,4507433060000,STR SNJEŽA
31545,4507433140003,BIG BEN S.U.R. KAFE BAR VL.VANJA BUHAC I.SARAJEVO
31546,4507433220007,OGLEDALCE OGLEDALCE SZR VL ANITA MARJANOVIC B.LUKA
