id,jib,name
18345,4400569980006,ŽELJA DOO
18346,4400570640006,DRAMON DOO PALE
18347,4400570990007,BREZO DOO PALE
18348,4400571450006,MICO-KOMERC DOO
18349,4400572260006,AUTO MOTO DRUSTVO PALE
18350,4400572770004,PRINT PP
18351,4400573150000,MARKO DOO PALE
18352,4400573230003,SENTA DOO
18353,4400573820005,PROMA DOO
18354,4400574120007,DRAMIBOJ DOO
18355,4400575280008,ROMANIJA-PROMET DOO PALE
18356,4400575440005,ILIC-KOMERC DOO
18357,4400575950003,MITROS TIN DOO PALE
18358,4400576250005,ORBITAL DOO
18359,4400576410002,BB SPORT DOO PALE
18360,4400576500001,"C PROVEX DOO PALE PREDUZEĆE ZA UNUTRAŠNJU I SPOLJNU TRGOVINU,PROIZVODNJU I USLUGE"
18361,4400576680000,FABRIKA MOTORA SPECIJALNE NAMJENE AD PALE
18362,4400577060005,MDP UNIS PALE
18363,4400577220002,BMV ZICER DOO ISTOČNO SARAJEVO
18364,4400577490000,DIREKCIJA ROBNIH REZERVI ODP PALE
18365,4400577650007,VETERINARSKA STANICA AD PALE
18366,4400578120006,PP ZAPROIZ. UNUT. I SPOLJNU TRG. PEDJA
18367,4400578620004,PREDUZECE RAJLOVAC-METAL
18368,4400578970005,SOFADO TREJD DOO
18369,4400579270007,ELIT KOMERC PALE
18370,4400579600007,UNIPAK DEMINING DOO
18371,4400579780005,ASA COMPANY DOO PALE
18372,4400579860009,MACROHARD DOO
18373,4400579940002,CE DOO
18374,4400580280008,DANA-TREJD DOO
18375,4400580360001,GALTEX DOO PALE
18376,4400580440005,NBA-KOMERC DOO
18377,4400580520009,"KOP TRANS DOO ZVORNIK,KARAKAJ BB"
18378,4400580870000,"""TEHNOMOBIL"" D.O.O."
18379,4400581090008,PALAS DOO
18380,4400581330009,"""ISKRA T "" D.O.O. PALE"
18381,4400582060005,DOKS DOO PALE
18382,4400583200005,BETA DOO PALE
18383,4400583970005,KOTERM DOO PALE
18384,4400584190003,FITO-STUDIO DOO
18385,4400584600007,PROJEKT-MONT DOO
18386,4400585240004,KORAL KOMERC DOO PALE
18387,4400586480009,IMK-KENJIC DOO
18388,4400586640006,IGMAN DOO PRED. ZA USLUGE U SUMARS.
18389,4400586990007,RICO MP DOO PALE
18390,4400587020001,GEORAD DOO PALE
18391,4400587370002,SAVANA DOO
18392,4400587530352,SDS GRADSKI ODBOR BANJA LUKA
18393,4400587700002,VARDA KOMERC DOO PALE
18394,4400587960004,SISTEM QUALITAS DOO PALE
18395,4400588000004,"P.P. ""JAMB"" PALE"
18396,4400588180002,PP KUSMES-COMERCE-MOKRO-PALE
18397,4400588260006,OSLOBOĐENJE NOVINSKO IZDAVAČKO ŠTAMPARSKO PREDUZEĆE AKCIONARSKO DRUŠTVO BANJA LUKA
18398,4400588260057,NIŠP OSLOBOĐENJE AD PC ZVORNIK
18399,4400588260065,NIŠP OSLOBOĐENJE AD PC TREBINJE
18400,4400588770004,RAS DOO
18401,4400588930001,ZAVOD ZA PLANIRANJE I IZGRADNJU GRADA I.SARAJEVO
18402,4400589580004,DACA KOMERC DOO PALE
18403,4400590080007,FILIP-MERC DOO
18404,4400590590005,BANE-B DOO
18405,4400590830006,NOVOREZ AD
18406,4400591130008,LISINA RC DOO PALE
18407,4400591480009,ME-DE-COM DOO
18408,4400591640006,LUCIC DOO PALE
18409,4400591990007,"PP ""MAGMA"" PALE"
18410,4400592020001,MAJN TRANS DOO
18411,4400592610003,"""BANAĆANKA"" D.O.O. PALE"
18412,4400593180002,NINPROM DOO
18413,4400593340000,PENELOPA DOO
18414,4400593420003,PRES NIP DOO PALE
18415,4400594580004,MASIV PRODUKT SWED DOO
18416,4400595040003,"""BLAGOJEVIĆ"" SA P.O. PALE"
18417,4400595470008,POLJOPRIVREDNA ZADRUGA PALE
18418,4400596100000,RM COMERC MOKRO DOO PALE
18419,4400596280008,BJELASNICA AD DRVNA INDUSTRIJA PALE
18420,4400596360001,SIMEK DOO
18421,4400596440005,MARTEX DOO SARAJEVO PALE
18422,4400596790006,"""BT-COMPANY"" PALE"
18423,4400596950003,"""VLADIČIĆ"" D.O.O. MOKRO"
18424,4400597090008,"PREDUZEĆE ""MARK"" PALE"
18425,4400597170001,"FABRIKA DUVANA ""INTOBACCO"" AD"
18426,4400597250005,LUKE DOO
18427,4400600140003,TEHNOINSPEKT DOO PALE
18428,4400600650001,MIVA DOO
18429,4400600730005,OLIMPIK TURS DOO PALE
18430,4400601890006,DRD DOO PALE
18431,4400602190008,ENIGMA COMERC DOO MOKRO
18432,4400602270001,NICE DOO PALE
18433,4400602430009,"D.O.O.""CO-ZOKI"" PALE"
18434,4400602600001,ROMANIJA PALE FUDBALSKI KLUB
18435,4400602860003,MANCO DOO PALE
18436,4400603260005,"""BIC"" D.O.O. S.SARAJEVO"
18437,4400603590000,FONLIDER DRUŠTVO SA OGR ODG ZA UN I SP TRG
18438,4400604050009,ROKO BAROKO DOO ZA PROIZVODNJU TRGOVINU I USLUGE PALE
18439,4400604720004,NEDIC DOO ROGATICA
18440,4400605610008,"SANIK DOO ZA PROIZVODNJU, TRGOVINU I USLUGE ROGATICA"
18441,4400606340004,MM-COMERC DOO ROGATICA
18442,4400606770009,DRVOLIK DOO
18443,4400607230008,INTER-PROMET DOO
18444,4400607310001,"""UNIVERZUM"" D.O.O. ROGATICA"
18445,4400608630000,ALMAGRO DOO
18446,4400609360006,PELEX DOO ROGATICA
18447,4400610290003,ZMAJ DOO
18448,4400610880005,OKSIGEN DOO
18449,4400611420008,PRIMEX DOO ROGATICA
18450,4400612740006,TALANT DOO
18451,4400613630000,VEVEX D.O.O.
18452,4400613710003,ATLETSKI KLUB MLADOST
18453,4400613800002,LAKI BORIKE DOO
18454,4400614100004,"DOO ""AROMA"""
18455,4400614280002,D.O.O. PROGRES-PETROL
18456,4400614360006,JASNA AD ROGATICA
18457,4400615170006,AGROKOMBINAT AD ROGATICA
18458,4400615500006,"SARA BEL DOO ZA PROIZVODNJU, TRGOVINU I USLUGE ROGATICA"
18459,4400618190008,MP-KOMERC RUDO
18460,4400618350005,SASA PROMET DOO RUDO
18461,4400618860003,RAJ PROMET DOO
18462,4400619080001,METALTEKS DOO
18463,4400619160005,UVAC D.O.O. UVAC-RUDO
18464,4400619670003,SUCCESS DOO RUDO
18465,4400619750007,AIM KOMERC DOO RUDO
18466,4400620090002,BRACA LUCIC DOO RUDO VL VOJISLAV LUCIC
18467,4400620250000,KONNT-COMERC DOO RUDO
18468,4400620330003,RADOJKO-KOMERC PP RUDO
18469,4400620410007,JZU APOTEKA ZDRAVLJE RUDO
18470,4400620680004,AUTO MOTO KLUB RUDO
18471,4400620920005,RUDOPROM DOO
18472,4400621060000,AREAL DOO RUDO
18473,4400621220007,KOSTA-KOMERC DOO RUDO VL KOSTA RANITOVIC
18474,4400621490004,OO CRVENOG KRSTA RUDO
18475,4400621900008,7RS DOO RUDO
18476,4400622460001,"PRED.ZA UGOS.TURIZAM I TRG.AD ""SOKOLAC"""
18477,4400622890006,BACA DOO
18478,4400623270001,VERIKS DOO SOKOLAC
18479,4400623430009,MOMO COMERC DOO
18480,4400623600001,DOO S-SISTEM
18481,4400623860003,GALEB-KOMPANI DOO SOKOLAC
18482,4400623940007,MLJEKARA SOKOLAC
18483,4400624160005,SCANIJA DOO SOKOLAC
18484,4400624590000,FORMA-D DOO
18485,4400624750007,BARTULA DOO
18486,4400625130002,KOMUNALNO PREDUZECE ROMANIJSKI BOZUR A.D. SOKOLAC
18487,4400625300005,"""BONA FIRM"" D.O.O. SOKOLAC"
18488,4400625480003,"PODROMANIJA DOO ZA PROIZVODNJU, PROMET ROBE NA VELIKO I MALO SOKOLAC"
18489,4400625560007,MADELA DOO
18490,4400625990001,PROMEX-V DOO
18491,4400626290003,ĐURAS DOO
18492,4400626880005,KOPPROM DOO SOKOLAC
18493,4400627180007,"""DRAŽEN KOMERC"" D.O.O. SOKOLAC"
18494,4400627420008,DEVIS DOO SOKOLAC
18495,4400628150004,"D.O.O "" DIABLO"" SOKOLAC"
18496,4400628310001,MS D O O SOKOLAC
18497,4400628660002,"""MIP-KOMERC"" D.O.O. SOKOLAC"
18498,4400628740006,"DOO ""VEMIS "" SOKOLAC"
18499,4400628740014,VEMIS DOO SOKOLAC
18500,4400628820000,TRANSPROMET DOO SOKOLAC
18501,4400628820034,TRANSPROMET DOO SOKOLAC PJ ZVORNIK
18502,4400629120001,FAMINEX-SOKOLAC
18503,4400629710003,ŠAMOT-RS MJEŠOVITO PREDUZEĆE ZA PROIZVODNJU VATROSTALNIH MATERIJALA TRGOVINU I USLUGE SOKOLAC
18504,4400630130002,BBIGO-KOMERC DOO
18505,4400631610008,R-INVEST DOO
18506,4400631960009,MESNA INDUSTRIJA-COLOVIC DOO
18507,4400632180007,KARAVAN DOO SOKOLAC-DOO ZA PROIZVODNJU UNUTRAŠNJU I SPOLJNU TRGOVINU KARAVAN SOKOLAC
18508,4400632340098,ŠUME RS AD SOKOLAC JPŠ ŠG ČEMERNICA KNEŽEVO
18509,4400632340373,ŠUME RS AD SOKOLAC JPŠ ŠG DOBOJ
18510,4400632930006,BOJAPROM DOO SOKOLAC
18511,4400633230008,"AD""ROMANIJA"" SOKOLAC"
18512,4400633310001,DELSIM PO SOKOLAC
18513,4400633580009,"""KATERPILAR"" EXPORT-IMPORT D.O.O. SOKOLAC"
18514,4400633740006,INDPOSTING DOO
18515,4400634120001,BEO-SISTEM D O O
18516,4400634630000,"D.O.O."" PRIMVER "" PRED.ZA PROIZVODNJU , PROMET I USLUGE"
18517,4400634800002,LIK KAMENOREZAC DOO SOKOLAC
18518,4400635440000,PETRONIĆ DOO ISTOČNO SARAJEVO
18519,4400635520003,GLICK DOO PALE
18520,4400635520011,GLICK DOO RJ BIJELJINA
18521,4400636090002,GORD DOO PALE
18522,4400636500006,ARS DOO BULOZI
18523,4400636680004,RAJIC DOO
18524,4400636760008,OPŠTINA ISTOČNI STARI GRAD
18525,4400637570008,VUCIJA LUKA DOO
18526,4400637810009,RMG GROUP SRPSKO SARAJEVO STARI GRAD
18527,4400639860003,GOLEX DOO SRPSKA ILIDZA
18528,4400639940007,OPTOM DOO
18529,4400641680004,"""INEX-PN"" D.O.O. ISTOČNO SARAJEVO"
18530,4400641760008,SRBEKO DOO
18531,4400641920005,ITALIBIHCAR DOO
18532,4400642220007,"""IMG.KAMENI"" D.O.O. ISTOČNO SARAJEVO"
18533,4400642490004,KRUNA COMPANY DOO
18534,4400644270001,SADAIMLER DOO
18535,4400644510002,WHITE MONT DOO
18536,4400644860003,BAKMAZ DOO
18537,4400644940007,OMORA-PROMET DOO
18538,4400645080001,DOO CACKO
18539,4400645160005,MAKSIMOVIĆ COMPANY DRUŠTVO S OGRANIČENOM ODGOVORNOŠĆU
18540,4400645910004,DOO IVA LUX
18541,4400646990001,SOKOLINA DRUŠTVO S OGRANIČENOM ODGOVORNOŠĆU
18542,4400647610008,LIBRA DOO
18543,4400647880005,JAVOR JKP HAN PIJESAK
18544,4400648690005,BRACA LUCIC DOO
18545,4400649150004,
18546,4400649580009,INTER ART INTERPRASES D.O.O.
18547,4400649740006,LUCKY DOO HAN PJESAK
18548,4400650240009,PLANINSKO AKCIONARSKO DRUŠTVO HAN PIJESAK
18549,4400650590000,GORDI DOO HAN PIJESAK
18550,4400650670003,SILVANUS DOO HAN PIJESAK
18551,4400651560007,HIGHLAND DOO
18552,4400652700007,PLANINA AD ZA POLJOPRIVREDNO STOČARSKU PROIZVODNJU
18553,4400653180007,JDP RADIO VISOCNIK SA P.O.
18554,4400653340004,OPS. ZEMLJ.ZADRUGA NEVACKAPJENOVAC
18555,4400653850002,UDRUZENJE DRVOPRERADJIVACA PILANE H PIJESAK
18556,4400654150004,LATAKIJA DOO
18557,4400655040008,MILKANOVIĆ DOO ČAJNIČE
18558,4400655390009,DEMIL DOO CAJNICE
18559,4400655470002,KORRNI COMPANY DOO
18560,4400656520003,SHERWOOD TIMBER DOO
18561,4400656870004,"""1.MART"" AD ČAJNIČE"
18562,4400658730005,ŠUBARA DOO
18563,4400666160005,STAKORINA AD
18564,4400666590000,UNA DOO ▯AJNI▯E
18565,4400666670003,KLJUČ ŠIK AD ČAJNIČE
18566,4400668020006,RUNER DOO PRIJEDOR
18567,4400668530004,VERONELLA DOO PRIJEDOR
18568,4400668880005,PILANA ZORIĆ DOO
18569,4400669690005,JEFTIC DOO
18570,4400669850002,VOLVO-TRANS DOO
18571,4400669930006,FUTURA DOO PRIJEDOR
18572,4400670190008,FERING PROMET DOO
18573,4400670780000,MIS-PD DOO
18574,4400671080001,BG-SAM COMMERCE DOO
18575,4400671670003,R A D O DOO PRERADA DRVETA PRIJEDOR
18576,4400672050009,"PP ""CHANEL"" PRIJEDOR"
18577,4400672300005,LASTA KOMPANI DOO PRIJEDOR
18578,4400672480003,KOZARAPROMET DOO PRIJDOR
18579,4400673960009,"""GROSSIST"" DOO"
18580,4400674340004,SANA OMLADINSKA ZADRUGA PRIJEDOR
18581,4400674420008,AUTOCENTAR RS DOO PRIJEDOR
18582,4400675150004,PRIMA DOO KOZARAC VL. STRBAC IRENA PRIMA DOO
18583,4400675310001,BABILON DOO PRIJEDOR
18584,4400676800002,POLJOPROIZVOD A.D. PRIJEDOR
18585,4400678330003,HALIX RECORDS DOO PRIJEDOR
18586,4400678410007,MOZAIK AD PRIJEDOR
18587,4400678920005,ELKOM-MATIJAŠ DOO
18588,4400679060000,INTERGOB DOO PRIJEDOR
18589,4400680740006,AS COMPANY DOO PRIJEDOR
18590,4400681040008,KBK ELING DOO
18591,4400681470002,INVESTPROJEKT DOO
18592,4400682280002,MARMAT DOO PRIJEDOR
18593,4400682360006,"""ŠEL"" DOO"
18594,4400682950008,"ODP ""VATROSTALNA"" SA P.O."
18595,4400683500006,"""URSUS"" DOO"
18596,4400684060000,DOO PRAG INVEST PRIJEDOR
18597,4400684570008,MAKRO DRVO DOO
18598,4400685200000,BRAKOM DOO PRIJEDOR
18599,4400685380008,SOLE-INVEST DOO PRIJEDOR
18600,4400685540005,SVALENA COMPANY DOO PRIJEDOR
18601,4400685970000,DARNELA-KOMERC PREDUZEĆE ZA TRGOVINU I USLUGE PRIJEDOR
18602,4400686430009,DOO ALUMINIJUM PRIJEDO-DRU TVO SA OGRANI ENOM ODGOVORNO U ZA PROIZVODNJU TRGOVINU I USLUGE EXPORT-I
18603,4400687080001,B O R A C KONFEKCIJA ODP PRIJEDOR
18604,4400688130002,SNEKI KOMERC DOO
18605,4400688720004,RMK PROMET DP PRIJEDOR
18606,4400688990001,BORAC MM DOO PRIJEDOR
18607,4400689020006,RAZVITAK-RAKELICI ZZ PRIJEDOR
18608,4400689370007,TIMEKS CO DOO PRIJEDOR
18609,4400689610008,PLIMA PROMET DOO PRIJEDOR
18610,4400689700007,NOVI DOM ŠKRBIC DOO
18611,4400689960009,SANJA DOO OMARSKA
18612,4400690970000,EGZOTIK TOURS PTTUP PRIJEDOR
18613,4400691190008,SILVA TREJD DOO PRIJEDOR
18614,4400692670003,LIPIC KOMERC DOO PRIJEEDOR
18615,4400693300005,"GRADINVEST DRUŠTVO SA OGRANIČENOM ODGOVORNOŠĆU ZA PROJEKTOVANJE, GRAĐENJE USLUGE I PROMET ROBA PRIJE"
18616,4400694370007,"DOO ""JEANS SHOP STYLE"""
18617,4400694530004,"D.O.O. ""EXTINA"""
18618,4400695420008,SANAKOMERC DOO
18619,4400695850002,"PP ""STAMACOM"" SA P.O. PRIJEDOR"
18620,4400695930006,ASK DOO KOZARAC
18621,4400696660002,JEREZA PP PRIJEDOR
18622,4400696740006,BASKET TIME DRUŠTVO ZA TRGOVINU I USLUGE DOO PRIJEDOR
18623,4400697390009,SATARA DOO PRIJEDOR
18624,4400697470002,STRELAC PROMET DOO DRUŠTVO ZA TRGOVINU I USLUGE PRIJEDOR
18625,4400698280002,JKP SANA SRPSKI SANSKI MOST
18626,4400699170006,"ZANAT COMPANI PREDUZEĆE ZA PROIZVODNJU, USLUGE I TRGOVINU DOO PRIJEDOR"
18627,4400699330003,GG MARKETING DOO VL GIGOVIC GORAN GG MARKETI
18628,4400699920005,DACO KOMPANI PP PRIJEDOR
18629,4400700100009,KINESKI INTERNACIONALNI CENTAR RAZMJENE
18630,4400700440004,"ALUPLAST DRUŠTVO SA OGRANIČENOM ODGOVORNOŠĆU ZA TRGOVINU, PROIZVODNJU I USLUGE NOVI GRAD"
18631,4400701330008,RELUX DRU▯TVO SA OGRANI▯ENOM ODGOVORNO▯▯U ZA PROIZVODNJU USLUGE I TRGOVINU PRIJEDOR DOO
18632,4400701330016,RELUX DOO PRIJEDOR-PJ INFOMARK B.LUKA
18633,4400701680009,MB STRUJA DOO PRIJEDOR
18634,4400701840006,PROTEINKA DOO ZA PROIZVODNJU I TRGOVINU PRIJEDOR
18635,4400702140008,AS TRADE DOO EXPORT IMPORT PRIJEDOR
18636,4400702570002,DELI▯&JR. D.O.O. ZA TRGOVINU I UGOSTITELJSTVO OMARSKA
18637,4400702730000,KS PRIJEDOR
18638,4400703380002,MAG-COMMERCE DOO
18639,4400704430003,BIBOTRANS DOO
18640,4400704860008,DIR-COMPANY DOO
18641,4400705080006,"DOO ""ŠIPKA"""
18642,4400705320007,ČULIĆ DOO PRIJEDOR
18643,4400706480008,KOMPANIJA NISEVIC D.O.O. PRIJEDOR KOMPANIJA
18644,4400706990006,"MEŠIĆI TRADE DOO JAKUPOVIĆI - KOZARAC,PD, DRUŠTVO ZA TRGOVINU, MARKETING I TURIZAM, EXPORT-IMPORT"
18645,4400707290008,ALEKSANDAR IMPEX DOO
18646,4400708000003,ZAKLINA - PARIZ PTP PRIJEDOR
18647,4400708180001,ESPRIT DOO
18648,4400708420002,SIGMA CO DOO PRIJEDOR-DRU TVO ZA PROIZVODNJU TRGOVINU I TRANSPORT SIGMA COO DOO PRIJEDOR CO D
18649,4400708850007,TRGOPRODAJA AKCIONARSKO DRUŠTVO ZA PROMET ROBE NA MALO I VELIKO I SPOLJNU TRGOVINU PRIJEDOR
18650,4400709150009,MAJATEKS DOO PRIJEDOR ZA PROIZVODNJU TRGOVINU I USLUGE
18651,4400709230002,DRAGOJEVIC KOMERC PTP PRIJEDOR
18652,4400709230029,DRAGOJEVIC KOMERC DOO
18653,4400709580003,S&M COMPANY DOO
18654,4400709660007,PALEŽ DOO
18655,4400711130007,SNABDJEVAČ AD PRIJEDOR
18656,4400712450005,VELEPROMET AKCIONARSKO DRUŠTVO ZA PROMET ROBE I USLUGA PRIJEDOR
18657,4400712530009,JANJOS DOO ZA TRGOVINU I USLUGE PRIJEDORPRIJEDOR
18658,4400712610002,"ZEMLJORADNIČKA ZADRUGA "" PRIJEDOR"""
18659,4400714310006,SANATURS KOMMERCE TKP PRIJEDOR
18660,4400714400005,NEGRO KOMERC DOO PRIJEDOR S VELIKANA 16
18661,4400715470007,ADUT DOO PRIJEDOR
18662,4400715630004,BORAC - RK DOO PRED. ZA TRG.I USL. BORAC-RK D
18663,4400717330008,"KOŽAR DOO PRIJEDOR, DRUŠTVO ZA OTKUP, PROIZVODNJU, TRGOVINU I USLUGE"
18664,4400717410001,UDRUZENJE VOZACA I AUTOMEHANICARA PRIJEDOR
18665,4400718140008,PRIJEDOR RK PRIJEDOR
18666,4400719460006,PETI NEPLAN DOO TRGOVA KO UGOSTITELJSKO PREDUZE E PETI NEPLAN DOO NIŠEVI I OMARSKA
18667,4400720800007,HIDRAFLEX DOO
18668,4400721280007,JPRS ZA UPRAVLJANJE I GAZDOVANJE POSL. PROSTOROM SA POTPUNOM ODGOV.
18669,4400723570002,SANAFARM DOO PRIJEDOR
18670,4400724200004,POLJOPROMET ZZ OMARSKA POLJOPROME
18671,4400725430003,SINTRA DOO KOZARAC PRIJEDOR
18672,4400725510007,D O O BRIKOM PRIJEDOR
18673,4400725600006,SPLENDID DOO PRIJEDOR
18674,4400725860008,DEJALEKS DOO PRIJEDOR
18675,4400726320007,DRVO DIZAJN DOO ZA PROIZV TRGOVINU I USLUGE PRVOMAJSKA 59 PRIJEDOR
18676,4400726590004,UNIVER EXPORT TRGOVAČKO DRUŠTVO DOO KOZARSKA DUBICA
18677,4400727050003,PAPIRNICA AD
18678,4400727130007,ITC DOO KOZARSKA DUBICA
18679,4400727480008,PLIMEX DOO KOZARSKA DUBICA
18680,4400727640005,"ZEMLJORADNIČKA ZADRUGA KNEŽICA U KNEŽICI, SA P.O."
18681,4400727990006,MESKO DOO KOZARSKA DUBICA
18682,4400728290008,ZMIJANJAC DOO KOZ.DUBICA
18683,4400728370001,AGROINTER DOO KOZ.DUBICA
18684,4400728450005,ANDRIJEVIC PP DOO ANDRIJEVIC RAJKO KOZ.DANDRIJEVIC
18685,4400728610002,TRIM-KOMERC DOO
18686,4400728880000,PREVOZ GLIGIC DOO KOZARSKA DUBICA
18687,4400730510007,VETERINARSKA STANICA AD
18688,4400731160000,SIGMA M&M DOO KOZARSKA DUBICA
18689,4400732130007,POLJOPRIVREDA AD
18690,4400734180001,POLJOPRODUKT POLJOPRIVREDNO PROMETNO PREDUZEĆE DOO KOZ DUBICA
18691,4400734690000,ALEKS DOO KOZARSKA DUBICA
18692,4400735150009,PROMIL 90 DOO K.DUBICA
18693,4400735580003,ZAKS D.O.O. KOZARSKA DUBICA
18694,4400737100009,BIRO KONT PRIVATNO USLUZNO PREDUZECE KOZ.DUBICA
18695,4400737870009,GIM COMPANY DOO KOZARSKA DUBICA
18696,4400738090007,SARP PPUP D.O.O. VL.MILJA TRKULJA KOZ.DUBICA
18697,4400738250004,FABRIKA POLJOPRIVREDNIH MASINA MEHANIKA A.D. KOZARSKA DUBICA
18698,4400739490009,DANIJELKOMERC EXPORT-IMPORT K.DUBICA P.O.
18699,4400739730000,COMPANI TRBOJEVIC DOO KOZ. DUBICA
18700,4400739810003,DUBICANKA-PREDIONICA CESLJANE PREDJE
18701,4400740070005,RB KOMERC DOO
18702,4400740150009,TELCOFON DOO KOZARSKA DUBICA
18703,4400740820004,DESPA COMPANY DOO
18704,4400741040002,VIBIL D.O.O. KOZARSKA DUBICA
18705,4400741800007,MOŠTANICA DOO KOZARSKA DUBICA
18706,4400742010000,UNA IGP AD KOZARSKA DUBICA
18707,4400742520008,KOMERC LUKAČ DOO
18708,4400743920000,DADO PRODUKT DRUŠTVO SA OGRANIČENOM ODGOVORNOŠĆU ZA PROIZVODNJU I PROMET DOO KOZARSKA DUBICA
18709,4400745030001,UNAMETAL PLAST DOO ZA PROMET I USLUGE NOVI GRAD
18710,4400745380002,MILD TRADE DOO NOVI GRAD
18711,4400746780004,"P.P.P.P.""NOVI PUTEVI"""
18712,4400747240003,LA IM EX PROIZVODNO TRGOVACKO PREDUZE▯E DOO NOVI GRAD
18713,4400747320007,PP ZAMM NOVI GRAD
18714,4400747670008,PROSPECTA DRUŠTVO SA OGRANIČENOM ODGOVORNOŠĆU ZA PROJEKTOVANJE NOVI GRAD
18715,4400748050003,BALTIC PROM DRUŠTVO SA OGRANIČENOM ODGOVORNOŠĆU ZA TRGOVINU DOO NOVI GRAD
18716,4400749370001,ISKRATRANS DOO ZA DRUMSKI SAOBRAĆAJ DONJE VODIČEVO NOVI GRAD
18717,4400749450005,MAJNIK COMMERC DOO NOVI GRAD
18718,4400749530009,RADAKPROMET DOO NOVI GRAD
18719,4400749700001,HASANI-PRODUKT PPU AD
18720,4400749960003,UPITNIK DOO NOVI GRAD
18721,4400750200004,UNA PROMIL DOO NOVI GRAD
18722,4400750620003,GEOMOBITEL DOO NOVI GRAD
18723,4400750970004,EKO PAM PROIZVODNO DRUŠTVO SA OGRANIČENOM ODGOVORNOŠĆU NOVI GRAD
18724,4400751350000,TRI MAR DOO NOVI GRAD
18725,4400751430003,ŠUICA PO
18726,4400751430011,SUICA DOO IMPORT KOMERC
18727,4400751510007,SANA-SVODNA ZZ
18728,4400751780004,ZZ RUDICE RUDICE
18729,4400751940001,DEXIM SPED DOO
18730,4400752830005,VIJOLA-TRANS DOO NOVI GRAD
18731,4400753130007,"""KOZARAPREVOZ"" AD NOVI GRAD"
18732,4400753480008,SANATRON AD NOVI GRAD
18733,4400753720009,UNAMERC DOO NOVI GRAD
18734,4400753990006,MJESNA ZAJEDNICA RAVNICE
18735,4400754370001,MEGAKOMERC DOO NOVI GRADZA PROIZVODNJU MLIJEČNIH I MLINSKIH PROIZ
18736,4400754700001,PEPA TRADE DOO NOVI GRAD
18737,4400754880000,PROING TRADE DOO NOVI GRAD
18738,4400754960003,D.O.O. KALIN
18739,4400755000003,GSB KOMERC DOO
18740,4400755180001,UNA EXTRA DRUŠTVO SA OGRANIČENOM ODGOVORNOŠĆU ZA TRGOVINU I PROIZVODNJU DONJI AGIĆI NOVI GRAD
18741,4400756230002,PPTP BALABAN KOMERC SVODNA
18742,4400756310006,NAJKA DOO NOVI GRAD
18743,4400756580003,LES-TRADE DOO
18744,4400757040002,UNAMETAL AD NOVI GRAD
18745,4400757470007,INFOMAG PP SRPSKA KOSTAJNICA
18746,4400758010000,DIVINUS DOO BANJALUKA
18747,4400758520008,TERMOGRAD DOO NOVI GRAD
18748,4400759250004,ARKA COMMERCE DOO NOVI GRAD
18749,4400759410001,PGU RK NEIMAR DOO NOVI GRADPREDUZE E ZA GRA EVINARSTVO I USLUGE RK NEIMAR DOO NOVI GRAD
18750,4400759410028,RK-NEIMAR PGP DOO
18751,4400759680009,TEHNO DRVO 2000 DOO
18752,4400759760002,SANA-MLADOST AD
18753,4400760340009,SANA TRGOVINA AD NOVI GRAD
18754,4400761400005,MGM TRADE DOO
18755,4400762040002,OMLADINSKA ZADRUGA NOVI GRAD
18756,4400762800007,BRIJEST ZZ ZA SEKUNDARNU PRERADU DRVETA NOVI GRAD
18757,4400763100009,DOO VAKS
18758,4400763440004,"AD ""GRAĐEVINAR"""
18759,4400763870009,MDB RUDICE
18760,4400764090007,SIGMA-PROM DOO
18761,4400764920000,MUSIC - LINE DOO NOVI GRAD
18762,4400767430003,KLASIK DRUSTVO ZA TRGOVINU POSREDOVANJE I POSL.USLUGE
18763,4400767510007,FK SLOBODA NOVI GRAD
18764,4400767780004,BOŠČANIN GRAĐEVINSKO DRUŠTVO SA OGRANIČENOM ODGOVORNOŠĆU KOSTAJNICA
18765,4400768080006,MERKUR IMPEX DOO NOVI GRAD
18766,4400768910009,ER-CO DOO ERCEG MARINKO
18767,4400769300000,ORION-D DOO DONJI DUBOVIK
18768,4400770060004,KOKA-PRODUKT DOO
18769,4400770060039,KOKA-PRODUKT DOO
18770,4400770140008,DEKOR EXPORT-IMPORT DOO
18771,4400770490009,FAMOK AD FABRIKA METALNE OPREME KOSTAJNICA
18772,4400770570002,KATA-KOMERC DOO
18773,4400771200004,KOMUNALNO PREDUZEĆE KOMUNALNO AD KOSTAJNICA
18774,4400772350000,JAVNA ZDRAVSTVENA USTANOVA DOM ZDRAVLJA KOSTAJNICA
18775,4400773320007,BUDUCNOST ZEMLJ.ZAD.
18776,4400773750001,NIMA DOO
18777,4400774050003,"TRKULJA TURS TRANSPORTNO, TRGOVAČKO, TURISTIČKO PREDUZEĆE SRPSKI SANSKI MOST"
18778,4400774560001,FUNGI PROMET DOO SRPSKI SANSKI MOST
18779,4400775370001,KOLUN-PROMET DOO PRIJEDOR
18780,4400775450005,BRACA RODIC DOO SRPSKI SANSKI MOST
18781,4400775700001,SANTEX DOO SRPSKI SANSKI MOST
18782,4400775960003,SANA RIVER DOO S.S.MOST- B.LUKA
18783,4400776340009,OPŠTIN.BORAČKA ORGANIZ.SRP.SANSKI MOST
18784,4400776770003,CRNOMARKOVIC DOO PRIJEDOR
